shift_key,date_key,store_key,employee_key,shift_type,scheduled_hours,actual_hours,labor_cost,is_overtime
60785,20240812,13,186,Morning,8.5,8.5,321.05,0
60786,20240813,13,186,Morning,8.5,8.5,321.05,0
60787,20240814,13,186,Morning,8.5,7.9,298.38,0
60788,20240815,13,186,Morning,8.5,8.1,305.94,0
60789,20240818,13,186,Morning,8.5,9.0,339.93,1
60790,20240819,13,186,Morning,8.5,9.3,351.26,1
60791,20240820,13,186,Morning,8.5,8.6,324.82,0
60792,20240821,13,186,Morning,8.5,8.0,302.16,0
60793,20240822,13,186,Morning,8.5,8.2,309.71,0
60794,20240825,13,186,Morning,8.5,8.2,309.71,0
60795,20240826,13,186,Morning,8.5,8.4,317.27,0
60796,20240827,13,186,Morning,8.5,9.1,343.71,1
60797,20240828,13,186,Morning,8.5,9.2,347.48,1
60798,20240829,13,186,Morning,8.5,8.4,317.27,0
60799,20240901,13,186,Morning,8.5,8.4,317.27,0
60800,20240902,13,186,Morning,8.5,9.2,347.48,1
60801,20240903,13,186,Morning,8.5,9.1,343.71,1
60802,20240904,13,186,Morning,8.5,8.1,305.94,0
60803,20240905,13,186,Morning,8.5,8.1,305.94,0
60804,20240906,13,186,Morning,5.0,5.8,219.07,1
60805,20240908,13,186,Morning,8.5,9.4,355.04,1
60806,20240909,13,186,Morning,8.5,9.3,351.26,1
60807,20240910,13,186,Morning,8.5,9.0,339.93,1
60808,20240911,13,186,Morning,8.5,9.3,351.26,1
60809,20240912,13,186,Morning,8.5,8.1,305.94,0
60810,20240915,13,186,Morning,8.5,8.1,305.94,0
60811,20240916,13,186,Morning,8.5,8.0,302.16,0
60812,20240917,13,186,Morning,8.5,9.4,355.04,1
60813,20240918,13,186,Morning,8.5,8.7,328.60,0
60814,20240919,13,186,Morning,8.5,9.1,343.71,1
60815,20240920,13,186,Morning,5.0,5.2,196.40,0
60816,20240922,13,186,Morning,8.5,9.1,343.71,1
60817,20240923,13,186,Morning,8.5,8.4,317.27,0
60818,20240924,13,186,Morning,8.5,8.0,302.16,0
60819,20240925,13,186,Morning,8.5,8.7,328.60,0
60820,20240926,13,186,Morning,8.5,9.1,343.71,1
60821,20240929,13,186,Morning,8.5,9.2,347.48,1
60822,20240930,13,186,Morning,8.5,8.5,321.05,0
60823,20241001,13,186,Morning,8.5,8.4,317.27,0
60824,20241002,13,186,Morning,8.5,8.1,305.94,0
60825,20241006,13,186,Morning,8.5,9.3,351.26,1
60826,20241007,13,186,Morning,8.5,8.4,317.27,0
60827,20241008,13,186,Morning,8.5,8.6,324.82,0
60828,20241009,13,186,Morning,8.5,8.2,309.71,0
60829,20241010,13,186,Morning,8.5,9.5,358.82,1
60830,20241011,13,186,Morning,5.0,4.6,173.74,0
60831,20241013,13,186,Morning,8.5,8.9,336.15,1
60832,20241014,13,186,Morning,8.5,8.1,305.94,0
60833,20241015,13,186,Morning,8.5,9.3,351.26,1
60834,20241016,13,186,Morning,8.5,8.2,309.71,0
60835,20241018,13,186,Morning,5.0,4.6,173.74,0
60836,20241020,13,186,Morning,8.5,9.4,355.04,1
60837,20241021,13,186,Morning,8.5,9.3,351.26,1
60838,20241022,13,186,Morning,8.5,9.0,339.93,1
60839,20241023,13,186,Morning,8.5,9.5,358.82,1
60840,20241027,13,186,Morning,8.5,9.5,358.82,1
60841,20241028,13,186,Morning,8.5,8.1,305.94,0
60842,20241029,13,186,Morning,8.5,8.3,313.49,0
60843,20241030,13,186,Morning,8.5,9.4,355.04,1
60844,20241031,13,186,Morning,8.5,9.0,339.93,1
60845,20241101,13,186,Morning,5.0,5.0,188.85,0
60846,20241103,13,186,Morning,8.5,9.2,347.48,1
60847,20241104,13,186,Morning,8.5,8.5,321.05,0
60848,20241105,13,186,Morning,8.5,9.0,339.93,1
60849,20241106,13,186,Morning,8.5,8.5,321.05,0
60850,20241107,13,186,Morning,8.5,8.2,309.71,0
60851,20241110,13,186,Morning,8.5,8.1,305.94,0
60852,20241111,13,186,Morning,8.5,8.9,336.15,1
60853,20241112,13,186,Morning,8.5,8.1,305.94,0
60854,20241113,13,186,Morning,8.5,8.3,313.49,0
60855,20241114,13,186,Morning,8.5,8.9,336.15,1
60856,20241115,13,186,Morning,5.0,5.6,211.51,1
60857,20241117,13,186,Morning,8.5,9.2,347.48,1
60858,20241118,13,186,Morning,8.5,9.0,339.93,1
60859,20241119,13,186,Morning,8.5,9.2,347.48,1
60860,20241120,13,186,Morning,8.5,9.1,343.71,1
60861,20241121,13,186,Morning,8.5,9.2,347.48,1
60862,20241124,13,186,Morning,8.5,9.4,355.04,1
60863,20241125,13,186,Morning,8.5,8.5,321.05,0
60864,20241126,13,186,Morning,8.5,8.9,336.15,1
60865,20241127,13,186,Morning,8.5,8.0,302.16,0
60866,20241128,13,186,Morning,8.5,9.0,339.93,1
60867,20241201,13,186,Morning,8.5,9.0,339.93,1
60868,20241202,13,186,Morning,8.5,8.2,309.71,0
60869,20241203,13,186,Morning,8.5,9.4,355.04,1
60870,20241204,13,186,Morning,8.5,8.7,328.60,0
60871,20241205,13,186,Morning,8.5,8.2,309.71,0
60872,20241206,13,186,Morning,5.0,5.9,222.84,1
60873,20241208,13,186,Morning,8.5,8.6,324.82,0
60874,20241209,13,186,Morning,8.5,8.5,321.05,0
60875,20241210,13,186,Morning,8.5,8.4,317.27,0
60876,20241211,13,186,Morning,8.5,8.4,317.27,0
60877,20241212,13,186,Morning,8.5,8.8,332.38,1
60878,20241213,13,186,Morning,5.0,4.7,177.52,0
60879,20241215,13,186,Morning,8.5,8.4,317.27,0
60880,20241216,13,186,Morning,8.5,8.9,336.15,1
60881,20241217,13,186,Morning,8.5,8.7,328.60,0
60882,20241218,13,186,Morning,8.5,9.4,355.04,1
60883,20241219,13,186,Morning,8.5,9.2,347.48,1
60884,20241220,13,186,Morning,5.0,4.6,173.74,0
60885,20241222,13,186,Morning,8.5,8.4,317.27,0
60886,20241223,13,186,Morning,8.5,8.0,302.16,0
60887,20241224,13,186,Morning,8.5,8.7,328.60,0
60888,20241225,13,186,Morning,8.5,8.2,309.71,0
60889,20241227,13,186,Morning,5.0,4.5,169.97,0
60890,20241229,13,186,Morning,8.5,9.5,358.82,1
60891,20241230,13,186,Morning,8.5,9.0,339.93,1
60892,20241231,13,186,Morning,8.5,8.8,332.38,1
60893,20250101,13,186,Morning,8.5,8.3,313.49,0
60894,20250102,13,186,Morning,8.5,8.8,332.38,1
60895,20250103,13,186,Morning,5.0,5.5,207.74,1
60896,20250105,13,186,Morning,8.5,9.0,339.93,1
60897,20250106,13,186,Morning,8.5,8.3,313.49,0
60898,20250107,13,186,Morning,8.5,9.3,351.26,1
60899,20250108,13,186,Morning,8.5,8.9,336.15,1
60900,20250109,13,186,Morning,8.5,8.0,302.16,0
60901,20250112,13,186,Morning,8.5,8.9,336.15,1
60902,20250113,13,186,Morning,8.5,8.1,305.94,0
60903,20250114,13,186,Morning,8.5,8.1,305.94,0
60904,20250115,13,186,Morning,8.5,8.8,332.38,1
60905,20250116,13,186,Morning,8.5,9.4,355.04,1
60906,20250117,13,186,Morning,5.0,5.8,219.07,1
60907,20250119,13,186,Morning,8.5,8.5,321.05,0
60908,20250120,13,186,Morning,8.5,9.3,351.26,1
60909,20250121,13,186,Morning,8.5,8.0,302.16,0
60910,20250122,13,186,Morning,8.5,9.1,343.71,1
60911,20250123,13,186,Morning,8.5,8.8,332.38,1
60912,20250126,13,186,Morning,8.5,9.4,355.04,1
60913,20250127,13,186,Morning,8.5,8.0,302.16,0
60914,20250128,13,186,Morning,8.5,9.2,347.48,1
60915,20250129,13,186,Morning,8.5,9.5,358.82,1
60916,20250130,13,186,Morning,8.5,9.3,351.26,1
60917,20250131,13,186,Morning,5.0,5.9,222.84,1
60918,20250202,13,186,Morning,8.5,8.0,302.16,0
60919,20250203,13,186,Morning,8.5,9.2,347.48,1
60920,20250204,13,186,Morning,8.5,8.3,313.49,0
60921,20250205,13,186,Morning,8.5,9.4,355.04,1
60922,20250206,13,186,Morning,8.5,8.3,313.49,0
60923,20250209,13,186,Morning,8.5,8.1,305.94,0
60924,20250210,13,186,Morning,8.5,9.0,339.93,1
60925,20250211,13,186,Morning,8.5,8.3,313.49,0
60926,20250212,13,186,Morning,8.5,8.6,324.82,0
60927,20250213,13,186,Morning,8.5,9.0,339.93,1
60928,20250216,13,186,Morning,8.5,8.7,328.60,0
60929,20250217,13,186,Morning,8.5,8.5,321.05,0
60930,20250218,13,186,Morning,8.5,8.0,302.16,0
60931,20250219,13,186,Morning,8.5,9.3,351.26,1
60932,20250220,13,186,Morning,8.5,8.1,305.94,0
60933,20250221,13,186,Morning,5.0,5.8,219.07,1
60934,20250223,13,186,Morning,8.5,9.2,347.48,1
60935,20250224,13,186,Morning,8.5,9.4,355.04,1
60936,20250225,13,186,Morning,8.5,8.8,332.38,1
60937,20250226,13,186,Morning,8.5,8.5,321.05,0
60938,20250227,13,186,Morning,8.5,8.6,324.82,0
60939,20250302,13,186,Morning,8.5,8.9,336.15,1
60940,20250303,13,186,Morning,8.5,8.3,313.49,0
60941,20250304,13,186,Morning,8.5,8.8,332.38,1
60942,20250305,13,186,Morning,8.5,8.5,321.05,0
60943,20250306,13,186,Morning,8.5,8.9,336.15,1
60944,20250309,13,186,Morning,8.5,9.2,347.48,1
60945,20250310,13,186,Morning,8.5,8.1,305.94,0
60946,20250311,13,186,Morning,8.5,8.7,328.60,0
60947,20250312,13,186,Morning,8.5,8.7,328.60,0
60948,20250313,13,186,Morning,8.5,8.3,313.49,0
60949,20250316,13,186,Morning,8.5,8.3,313.49,0
60950,20250317,13,186,Morning,8.5,9.5,358.82,1
60951,20250318,13,186,Morning,8.5,9.4,355.04,1
60952,20250319,13,186,Morning,8.5,8.0,302.16,0
60953,20250320,13,186,Morning,8.5,8.1,305.94,0
60954,20250323,13,186,Morning,8.5,8.4,317.27,0
60955,20250324,13,186,Morning,8.5,8.3,313.49,0
60956,20250325,13,186,Morning,8.5,9.2,347.48,1
60957,20250326,13,186,Morning,8.5,9.3,351.26,1
60958,20250327,13,186,Morning,8.5,9.0,339.93,1
60959,20250328,13,186,Morning,5.0,5.1,192.63,0
60960,20250330,13,186,Morning,8.5,8.5,321.05,0
60961,20250331,13,186,Morning,8.5,8.8,332.38,1
60962,20250401,13,186,Morning,8.5,8.1,305.94,0
60963,20250402,13,186,Morning,8.5,8.4,317.27,0
60964,20250403,13,186,Morning,8.5,8.9,336.15,1
60965,20250406,13,186,Morning,8.5,9.5,358.82,1
60966,20250407,13,186,Morning,8.5,9.0,339.93,1
60967,20250408,13,186,Morning,8.5,9.1,343.71,1
60968,20250409,13,186,Morning,8.5,8.2,309.71,0
60969,20250410,13,186,Morning,8.5,9.2,347.48,1
60970,20250411,13,186,Morning,5.0,4.6,173.74,0
60971,20250414,13,186,Morning,8.5,9.4,355.04,1
60972,20250415,13,186,Morning,8.5,8.3,313.49,0
60973,20250416,13,186,Morning,8.5,8.0,302.16,0
60974,20250417,13,186,Morning,8.5,9.4,355.04,1
60975,20250420,13,186,Morning,8.5,8.3,313.49,0
60976,20250421,13,186,Morning,8.5,8.2,309.71,0
60977,20250422,13,186,Morning,8.5,8.9,336.15,1
60978,20250423,13,186,Morning,8.5,8.6,324.82,0
60979,20250424,13,186,Morning,8.5,8.2,309.71,0
60980,20250425,13,186,Morning,5.0,5.0,188.85,0
60981,20250427,13,186,Morning,8.5,9.2,347.48,1
60982,20250428,13,186,Morning,8.5,8.0,302.16,0
60983,20250429,13,186,Morning,8.5,8.4,317.27,0
60984,20250430,13,186,Morning,8.5,8.9,336.15,1
60985,20250504,13,186,Morning,8.5,9.2,347.48,1
60986,20250505,13,186,Morning,8.5,8.0,302.16,0
60987,20250506,13,186,Morning,8.5,8.3,313.49,0
60988,20250507,13,186,Morning,8.5,9.4,355.04,1
60989,20250508,13,186,Morning,8.5,8.2,309.71,0
60990,20250509,13,186,Morning,5.0,4.4,166.19,0
60991,20250511,13,186,Morning,8.5,8.1,305.94,0
60992,20250512,13,186,Morning,8.5,9.3,351.26,1
60993,20250513,13,186,Morning,8.5,9.0,339.93,1
60994,20250514,13,186,Morning,8.5,8.6,324.82,0
60995,20250515,13,186,Morning,8.5,8.1,305.94,0
60996,20250518,13,186,Morning,8.5,8.7,328.60,0
60997,20250519,13,186,Morning,8.5,9.2,347.48,1
60998,20250520,13,186,Morning,8.5,9.5,358.82,1
60999,20250521,13,186,Morning,8.5,9.2,347.48,1
61000,20250522,13,186,Morning,8.5,9.3,351.26,1
61001,20250525,13,186,Morning,8.5,8.3,313.49,0
61002,20250526,13,186,Morning,8.5,8.8,332.38,1
61003,20250527,13,186,Morning,8.5,8.2,309.71,0
61004,20250528,13,186,Morning,8.5,8.7,328.60,0
61005,20250529,13,186,Morning,8.5,8.8,332.38,1
61006,20250530,13,186,Morning,5.0,4.4,166.19,0
61007,20250601,13,186,Morning,8.5,8.8,332.38,1
61008,20250603,13,186,Morning,8.5,8.8,332.38,1
61009,20250604,13,186,Morning,8.5,8.9,336.15,1
61010,20250605,13,186,Morning,8.5,8.8,332.38,1
61011,20250608,13,186,Morning,8.5,8.9,336.15,1
61012,20250609,13,186,Morning,8.5,9.4,355.04,1
61013,20250610,13,186,Morning,8.5,9.2,347.48,1
61014,20250611,13,186,Morning,8.5,9.5,358.82,1
61015,20250612,13,186,Morning,8.5,9.2,347.48,1
61016,20250613,13,186,Morning,5.0,5.8,219.07,1
61017,20250615,13,186,Morning,8.5,9.1,343.71,1
61018,20250616,13,186,Morning,8.5,8.1,305.94,0
61019,20250617,13,186,Morning,8.5,9.4,355.04,1
61020,20250618,13,186,Morning,8.5,9.2,347.48,1
61021,20250619,13,186,Morning,8.5,8.1,305.94,0
61022,20250620,13,186,Morning,5.0,5.4,203.96,1
61023,20250622,13,186,Morning,8.5,8.3,313.49,0
61024,20250623,13,186,Morning,8.5,8.4,317.27,0
61025,20250624,13,186,Morning,8.5,9.2,347.48,1
61026,20250625,13,186,Morning,8.5,9.4,355.04,1
61027,20250626,13,186,Morning,8.5,8.4,317.27,0
61028,20250627,13,186,Morning,5.0,4.9,185.07,0
61029,20250629,13,186,Morning,8.5,8.4,317.27,0
61030,20250630,13,186,Morning,8.5,8.5,321.05,0
61031,20250701,13,186,Morning,8.5,8.1,305.94,0
61032,20250702,13,186,Morning,8.5,8.9,336.15,1
61033,20250703,13,186,Morning,8.5,9.2,347.48,1
61034,20250704,13,186,Morning,5.0,5.1,192.63,0
61035,20250706,13,186,Morning,8.5,8.1,305.94,0
61036,20250707,13,186,Morning,8.5,9.4,355.04,1
61037,20250708,13,186,Morning,8.5,8.3,313.49,0
61038,20250709,13,186,Morning,8.5,8.3,313.49,0
61039,20250710,13,186,Morning,8.5,8.6,324.82,0
61040,20250711,13,186,Morning,5.0,5.8,219.07,1
61041,20250713,13,186,Morning,8.5,8.6,324.82,0
61042,20250714,13,186,Morning,8.5,8.8,332.38,1
61043,20250715,13,186,Morning,8.5,8.4,317.27,0
61044,20250716,13,186,Morning,8.5,9.2,347.48,1
61045,20250717,13,186,Morning,8.5,9.0,339.93,1
61046,20250720,13,186,Morning,8.5,9.3,351.26,1
61047,20250721,13,186,Morning,8.5,7.9,298.38,0
61048,20250722,13,186,Morning,8.5,9.0,339.93,1
61049,20250723,13,186,Morning,8.5,8.9,336.15,1
61050,20250724,13,186,Morning,8.5,8.2,309.71,0
61051,20250727,13,186,Morning,8.5,9.4,355.04,1
61052,20250728,13,186,Morning,8.5,8.8,332.38,1
61053,20250729,13,186,Morning,8.5,9.5,358.82,1
61054,20250730,13,186,Morning,8.5,8.3,313.49,0
61055,20250731,13,186,Morning,8.5,8.7,328.60,0
61056,20250803,13,186,Morning,8.5,9.0,339.93,1
61057,20250804,13,186,Morning,8.5,8.9,336.15,1
61058,20250805,13,186,Morning,8.5,9.5,358.82,1
61059,20250806,13,186,Morning,8.5,8.1,305.94,0
61060,20250807,13,186,Morning,8.5,9.0,339.93,1
61061,20250810,13,186,Morning,8.5,8.2,309.71,0
61062,20250811,13,186,Morning,8.5,8.7,328.60,0
61063,20250812,13,186,Morning,8.5,9.2,347.48,1
61064,20250813,13,186,Morning,8.5,8.0,302.16,0
61065,20250814,13,186,Morning,8.5,8.5,321.05,0
61066,20250815,13,186,Morning,5.0,5.6,211.51,1
61067,20250817,13,186,Morning,8.5,9.0,339.93,1
61068,20250818,13,186,Morning,8.5,8.8,332.38,1
61069,20250819,13,186,Morning,8.5,8.3,313.49,0
61070,20250820,13,186,Morning,8.5,8.1,305.94,0
61071,20250821,13,186,Morning,8.5,8.6,324.82,0
61072,20250824,13,186,Morning,8.5,9.3,351.26,1
61073,20250825,13,186,Morning,8.5,8.0,302.16,0
61074,20250826,13,186,Morning,8.5,8.5,321.05,0
61075,20250827,13,186,Morning,8.5,8.6,324.82,0
61076,20250828,13,186,Morning,8.5,8.3,313.49,0
61077,20250831,13,186,Morning,8.5,8.8,332.38,1
61078,20250901,13,186,Morning,8.5,8.5,321.05,0
61079,20250902,13,186,Morning,8.5,9.0,339.93,1
61080,20250903,13,186,Morning,8.5,8.7,328.60,0
61081,20250904,13,186,Morning,8.5,8.1,305.94,0
61082,20250905,13,186,Morning,5.0,5.3,200.18,1
61083,20250907,13,186,Morning,8.5,8.3,313.49,0
61084,20250908,13,186,Morning,8.5,8.9,336.15,1
61085,20250909,13,186,Morning,8.5,8.6,324.82,0
61086,20250910,13,186,Morning,8.5,9.2,347.48,1
61087,20250911,13,186,Morning,8.5,8.9,336.15,1
61088,20250912,13,186,Morning,5.0,4.6,173.74,0
61089,20250914,13,186,Morning,8.5,9.3,351.26,1
61090,20250915,13,186,Morning,8.5,9.3,351.26,1
61091,20250916,13,186,Morning,8.5,9.4,355.04,1
61092,20250917,13,186,Morning,8.5,9.1,343.71,1
61093,20250918,13,186,Morning,8.5,9.2,347.48,1
61094,20250919,13,186,Morning,5.0,4.8,181.30,0
61095,20250921,13,186,Morning,8.5,9.5,358.82,1
61096,20250922,13,186,Morning,8.5,8.9,336.15,1
61097,20250925,13,186,Morning,8.5,8.4,317.27,0
61098,20250926,13,186,Morning,5.0,5.8,219.07,1
61099,20250928,13,186,Morning,8.5,8.2,309.71,0
61100,20250929,13,186,Morning,8.5,8.5,321.05,0
61101,20250930,13,186,Morning,8.5,9.2,347.48,1
61102,20251001,13,186,Morning,8.5,8.0,302.16,0
61103,20251005,13,186,Morning,8.5,8.8,332.38,1
61104,20251006,13,186,Morning,8.5,8.1,305.94,0
61105,20251008,13,186,Morning,8.5,9.0,339.93,1
61106,20251009,13,186,Morning,8.5,8.0,302.16,0
61107,20251010,13,186,Morning,5.0,4.5,169.97,0
61108,20251012,13,186,Morning,8.5,9.4,355.04,1
61109,20251013,13,186,Morning,8.5,8.9,336.15,1
61110,20251015,13,186,Morning,8.5,8.7,328.60,0
61111,20251016,13,186,Morning,8.5,8.7,328.60,0
61112,20251019,13,186,Morning,8.5,9.5,358.82,1
61113,20251020,13,186,Morning,8.5,8.3,313.49,0
61114,20251021,13,186,Morning,8.5,8.1,305.94,0
61115,20251022,13,186,Morning,8.5,8.2,309.71,0
61116,20251023,13,186,Morning,8.5,8.9,336.15,1
61117,20251026,13,186,Morning,8.5,9.5,358.82,1
61118,20251027,13,186,Morning,8.5,9.2,347.48,1
61119,20251028,13,186,Morning,8.5,8.7,328.60,0
61120,20251029,13,186,Morning,8.5,8.8,332.38,1
61121,20251030,13,186,Morning,8.5,8.3,313.49,0
61122,20251102,13,186,Morning,8.5,8.1,305.94,0
61123,20251103,13,186,Morning,8.5,8.0,302.16,0
61124,20251104,13,186,Morning,8.5,9.4,355.04,1
61125,20251105,13,186,Morning,8.5,8.3,313.49,0
61126,20251106,13,186,Morning,8.5,8.3,313.49,0
61127,20251109,13,186,Morning,8.5,8.3,313.49,0
61128,20251110,13,186,Morning,8.5,9.1,343.71,1
61129,20251111,13,186,Morning,8.5,8.0,302.16,0
61130,20251112,13,186,Morning,8.5,9.2,347.48,1
61131,20251113,13,186,Morning,8.5,9.2,347.48,1
61132,20251114,13,186,Morning,5.0,5.9,222.84,1
61133,20251116,13,186,Morning,8.5,8.5,321.05,0
61134,20251117,13,186,Morning,8.5,8.5,321.05,0
61135,20251118,13,186,Morning,8.5,9.4,355.04,1
61136,20251119,13,186,Morning,8.5,8.2,309.71,0
61137,20251120,13,186,Morning,8.5,8.2,309.71,0
61138,20251121,13,186,Morning,5.0,4.7,177.52,0
61139,20251123,13,186,Morning,8.5,8.5,321.05,0
61140,20251124,13,186,Morning,8.5,8.9,336.15,1
61141,20251125,13,186,Morning,8.5,9.0,339.93,1
61142,20251126,13,186,Morning,8.5,8.1,305.94,0
61143,20251127,13,186,Morning,8.5,8.6,324.82,0
61144,20251128,13,186,Morning,5.0,4.8,181.30,0
61145,20251130,13,186,Morning,8.5,8.7,328.60,0
61146,20251201,13,186,Morning,8.5,8.9,336.15,1
61147,20251202,13,186,Morning,8.5,8.8,332.38,1
61148,20251203,13,186,Morning,8.5,8.5,321.05,0
61149,20251204,13,186,Morning,8.5,8.9,336.15,1
61150,20251207,13,186,Morning,8.5,9.0,339.93,1
61151,20251208,13,186,Morning,8.5,8.7,328.60,0
61152,20251209,13,186,Morning,8.5,8.1,305.94,0
61153,20251210,13,186,Morning,8.5,9.2,347.48,1
61154,20251211,13,186,Morning,8.5,8.4,317.27,0
61155,20251214,13,186,Morning,8.5,7.9,298.38,0
61156,20251216,13,186,Morning,8.5,8.3,313.49,0
61157,20251217,13,186,Morning,8.5,9.5,358.82,1
61158,20251218,13,186,Morning,8.5,8.1,305.94,0
61159,20251221,13,186,Morning,8.5,8.5,321.05,0
61160,20251222,13,186,Morning,8.5,8.1,305.94,0
61161,20251223,13,186,Morning,8.5,8.4,317.27,0
61162,20251224,13,186,Morning,8.5,8.5,321.05,0
61163,20251225,13,186,Morning,8.5,8.5,321.05,0
61164,20251226,13,186,Morning,5.0,5.4,203.96,1
61165,20251228,13,186,Morning,8.5,9.2,347.48,1
61166,20251229,13,186,Morning,8.5,8.6,324.82,0
61167,20251230,13,186,Morning,8.5,8.2,309.71,0
61168,20251231,13,186,Morning,8.5,9.1,343.71,1
61169,20240101,13,187,Morning,8.5,8.2,314.80,0
61170,20240102,13,187,Morning,8.5,8.6,330.15,0
61171,20240103,13,187,Morning,8.5,8.5,326.32,0
61172,20240104,13,187,Morning,8.5,8.0,307.12,0
61173,20240105,13,187,Morning,5.0,5.3,203.47,1
61174,20240107,13,187,Morning,8.5,8.6,330.15,0
61175,20240108,13,187,Morning,8.5,9.3,357.03,1
61176,20240109,13,187,Morning,8.5,8.0,307.12,0
61177,20240110,13,187,Morning,8.5,8.1,310.96,0
61178,20240111,13,187,Morning,8.5,8.7,333.99,0
61179,20240112,13,187,Morning,5.0,4.7,180.43,0
61180,20240114,13,187,Morning,8.5,8.5,326.32,0
61181,20240115,13,187,Morning,8.5,8.8,337.83,1
61182,20240116,13,187,Morning,8.5,8.1,310.96,0
61183,20240117,13,187,Morning,8.5,9.0,345.51,1
61184,20240118,13,187,Morning,8.5,9.4,360.87,1
61185,20240121,13,187,Morning,8.5,8.6,330.15,0
61186,20240122,13,187,Morning,8.5,8.0,307.12,0
61187,20240123,13,187,Morning,8.5,8.9,341.67,1
61188,20240124,13,187,Morning,8.5,8.5,326.32,0
61189,20240125,13,187,Morning,8.5,9.1,349.35,1
61190,20240128,13,187,Morning,8.5,9.1,349.35,1
61191,20240129,13,187,Morning,8.5,9.3,357.03,1
61192,20240130,13,187,Morning,8.5,9.1,349.35,1
61193,20240131,13,187,Morning,8.5,8.3,318.64,0
61194,20240201,13,187,Morning,8.5,8.7,333.99,0
61195,20240204,13,187,Morning,8.5,8.5,326.32,0
61196,20240205,13,187,Morning,8.5,9.4,360.87,1
61197,20240206,13,187,Morning,8.5,8.7,333.99,0
61198,20240207,13,187,Morning,8.5,8.5,326.32,0
61199,20240208,13,187,Morning,8.5,8.6,330.15,0
61200,20240211,13,187,Morning,8.5,8.7,333.99,0
61201,20240212,13,187,Morning,8.5,8.2,314.80,0
61202,20240213,13,187,Morning,8.5,9.0,345.51,1
61203,20240214,13,187,Morning,8.5,9.3,357.03,1
61204,20240215,13,187,Morning,8.5,8.5,326.32,0
61205,20240216,13,187,Morning,5.0,4.8,184.27,0
61206,20240218,13,187,Morning,8.5,8.7,333.99,0
61207,20240219,13,187,Morning,8.5,8.2,314.80,0
61208,20240220,13,187,Morning,8.5,8.0,307.12,0
61209,20240221,13,187,Morning,8.5,9.0,345.51,1
61210,20240222,13,187,Morning,8.5,8.6,330.15,0
61211,20240225,13,187,Morning,8.5,9.2,353.19,1
61212,20240226,13,187,Morning,8.5,8.6,330.15,0
61213,20240227,13,187,Morning,8.5,9.3,357.03,1
61214,20240228,13,187,Morning,8.5,8.0,307.12,0
61215,20240229,13,187,Morning,8.5,8.5,326.32,0
61216,20240301,13,187,Morning,5.0,5.5,211.15,1
61217,20240303,13,187,Morning,8.5,9.0,345.51,1
61218,20240304,13,187,Morning,8.5,8.3,318.64,0
61219,20240305,13,187,Morning,8.5,9.0,345.51,1
61220,20240306,13,187,Morning,8.5,8.0,307.12,0
61221,20240307,13,187,Morning,8.5,8.0,307.12,0
61222,20240308,13,187,Morning,5.0,5.0,191.95,0
61223,20240310,13,187,Morning,8.5,9.4,360.87,1
61224,20240311,13,187,Morning,8.5,8.7,333.99,0
61225,20240312,13,187,Morning,8.5,9.0,345.51,1
61226,20240313,13,187,Morning,8.5,8.1,310.96,0
61227,20240314,13,187,Morning,8.5,8.4,322.48,0
61228,20240317,13,187,Morning,8.5,8.1,310.96,0
61229,20240318,13,187,Morning,8.5,8.0,307.12,0
61230,20240319,13,187,Morning,8.5,8.4,322.48,0
61231,20240320,13,187,Morning,8.5,8.8,337.83,1
61232,20240321,13,187,Morning,8.5,8.6,330.15,0
61233,20240322,13,187,Morning,5.0,5.1,195.79,0
61234,20240325,13,187,Morning,8.5,8.7,333.99,0
61235,20240326,13,187,Morning,8.5,9.3,357.03,1
61236,20240327,13,187,Morning,8.5,8.7,333.99,0
61237,20240328,13,187,Morning,8.5,9.1,349.35,1
61238,20240329,13,187,Morning,5.0,5.7,218.82,1
61239,20240331,13,187,Morning,8.5,9.3,357.03,1
61240,20240401,13,187,Morning,8.5,9.5,364.71,1
61241,20240402,13,187,Morning,8.5,8.1,310.96,0
61242,20240403,13,187,Morning,8.5,9.0,345.51,1
61243,20240404,13,187,Morning,8.5,8.3,318.64,0
61244,20240405,13,187,Morning,5.0,5.0,191.95,0
61245,20240407,13,187,Morning,8.5,9.5,364.71,1
61246,20240408,13,187,Morning,8.5,9.1,349.35,1
61247,20240409,13,187,Morning,8.5,9.0,345.51,1
61248,20240410,13,187,Morning,8.5,8.1,310.96,0
61249,20240411,13,187,Morning,8.5,8.0,307.12,0
61250,20240412,13,187,Morning,5.0,5.6,214.98,1
61251,20240414,13,187,Morning,8.5,8.8,337.83,1
61252,20240415,13,187,Morning,8.5,8.2,314.80,0
61253,20240416,13,187,Morning,8.5,8.7,333.99,0
61254,20240417,13,187,Morning,8.5,8.1,310.96,0
61255,20240418,13,187,Morning,8.5,8.1,310.96,0
61256,20240419,13,187,Morning,5.0,4.5,172.76,0
61257,20240421,13,187,Morning,8.5,8.2,314.80,0
61258,20240422,13,187,Morning,8.5,9.2,353.19,1
61259,20240424,13,187,Morning,8.5,8.3,318.64,0
61260,20240425,13,187,Morning,8.5,8.1,310.96,0
61261,20240426,13,187,Morning,5.0,5.2,199.63,0
