sales_date,date_key,store_key,store_name,city,district,store_type,units_sold,gross_revenue,discount_amount,net_revenue,total_cost,gross_margin,margin_pct,num_transactions,distinct_products,avg_basket_value
2025-02-20,20250220,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2954,37985.90,2326.09,35659.81,25316.35,10343.46,29.01,825,31,43.22
2025-02-20,20250220,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1038,13834.80,672.34,13162.46,9145.70,4016.76,30.52,286,26,46.02
2025-02-20,20250220,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2991,45259.70,2952.71,42306.99,29750.94,12556.05,29.68,950,33,44.53
2025-02-20,20250220,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2663,32566.20,1984.68,30581.52,21486.29,9095.23,29.74,701,26,43.63
2025-02-20,20250220,21,SuperChampion Eilat,Eilat,Southern,Supermarket,982,12922.90,702.92,12219.98,8366.67,3853.31,31.53,277,22,44.12
2025-02-20,20250220,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1030,12864.40,832.70,12031.70,8655.27,3376.43,28.06,268,24,44.89
2025-02-20,20250220,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1152,16743.40,856.79,15886.61,10933.96,4952.65,31.17,366,27,43.41
2025-02-20,20250220,24,SuperChampion Afula,Afula,Northern,Supermarket,1010,9321.80,436.84,8884.96,6263.54,2621.42,29.50,263,22,33.78
2025-02-21,20250221,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,872,9941.60,705.20,9236.40,6465.03,2771.37,30.00,267,28,34.59
2025-02-21,20250221,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1776,23831.60,1346.26,22485.34,15728.20,6757.14,30.05,490,28,45.89
2025-02-21,20250221,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,5445,69411.70,4205.03,65206.67,46524.52,18682.15,28.65,1350,32,48.30
2025-02-21,20250221,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,2145,29582.10,1912.32,27669.78,19916.01,7753.77,28.02,523,33,52.91
2025-02-21,20250221,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,2005,28660.50,1765.29,26895.21,19448.22,7446.99,27.69,596,29,45.13
2025-02-21,20250221,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1619,22521.10,1474.87,21046.23,15009.82,6036.41,28.68,449,22,46.87
2025-02-21,20250221,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,3308,47858.00,2625.58,45232.42,32019.20,13213.22,29.21,913,24,49.54
2025-02-21,20250221,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1417,20758.10,959.39,19798.71,13773.82,6024.89,30.43,389,23,50.90
2025-02-21,20250221,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,2399,31240.90,1952.44,29288.46,20515.02,8773.44,29.96,791,32,37.03
2025-02-21,20250221,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,3866,52331.60,1862.48,50469.12,34697.39,15771.73,31.25,1067,25,47.30
2025-02-21,20250221,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,2385,34605.30,1827.88,32777.42,23139.16,9638.26,29.41,691,33,47.43
2025-02-21,20250221,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1386,16402.20,780.67,15621.53,11004.01,4617.52,29.56,383,22,40.79
2025-02-21,20250221,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1944,25916.50,1814.72,24101.78,17352.41,6749.37,28.00,503,29,47.92
2025-02-21,20250221,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1730,24154.80,1291.06,22863.74,15623.68,7240.06,31.67,542,24,42.18
2025-02-21,20250221,15,SuperChampion Raanana,Raanana,Central,Supermarket,2472,29282.80,1769.84,27512.96,19181.36,8331.60,30.28,725,32,37.95
2025-02-21,20250221,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,3059,43503.10,2658.90,40844.20,28499.46,12344.74,30.22,916,22,44.59
2025-02-21,20250221,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,4489,60913.40,4009.92,56903.48,40048.40,16855.08,29.62,1190,26,47.82
2025-02-21,20250221,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1534,24056.00,1290.07,22765.93,16186.33,6579.60,28.90,465,27,48.96
2025-02-21,20250221,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,4388,61377.80,3379.55,57998.25,39849.17,18149.08,31.29,1354,30,42.83
2025-02-21,20250221,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,5536,69392.60,3243.63,66148.97,45561.64,20587.33,31.12,1338,31,49.44
2025-02-21,20250221,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1680,24094.20,1137.30,22956.90,15619.65,7337.25,31.96,525,24,43.73
2025-02-21,20250221,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,2655,33791.90,2260.73,31531.17,22316.77,9214.40,29.22,827,34,38.13
2025-02-21,20250221,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1924,25650.00,1535.24,24114.76,16825.64,7289.12,30.23,584,28,41.29
2025-02-21,20250221,24,SuperChampion Afula,Afula,Northern,Supermarket,2068,27027.50,1179.92,25847.58,17795.17,8052.41,31.15,532,29,48.59
2025-02-22,20250222,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,293,3268.90,237.58,3031.32,2164.66,866.66,28.59,102,32,29.72
2025-02-22,20250222,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,450,6359.00,342.03,6016.97,4199.31,1817.66,30.21,133,27,45.24
2025-02-22,20250222,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,933,14400.90,775.44,13625.46,9483.59,4141.87,30.40,288,29,47.31
2025-02-22,20250222,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,464,6333.70,463.90,5869.80,4168.60,1701.20,28.98,142,28,41.34
2025-02-22,20250222,21,SuperChampion Eilat,Eilat,Southern,Supermarket,380,4432.00,180.88,4251.12,2906.82,1344.30,31.62,111,22,38.30
2025-02-22,20250222,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,543,7322.10,413.88,6908.22,4812.30,2095.92,30.34,169,29,40.88
2025-02-23,20250223,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,560,8061.80,539.11,7522.69,5346.17,2176.52,28.93,178,27,42.26
2025-02-23,20250223,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1533,23734.40,1448.28,22286.12,15804.68,6481.44,29.08,450,33,49.52
2025-02-23,20250223,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2337,31764.10,1818.54,29945.56,21160.72,8784.84,29.34,738,24,40.58
2025-02-23,20250223,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1520,18951.10,1023.69,17927.41,12526.36,5401.05,30.13,469,29,38.22
2025-02-23,20250223,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1311,16179.50,877.33,15302.17,10555.19,4746.98,31.02,352,26,43.47
2025-02-23,20250223,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,969,16511.50,1105.72,15405.78,10803.86,4601.92,29.87,271,23,56.85
2025-02-23,20250223,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2948,43781.20,2677.19,41104.01,29718.40,11385.61,27.70,817,29,50.31
2025-02-23,20250223,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1052,11117.10,653.13,10463.97,7520.95,2943.02,28.13,294,20,35.59
2025-02-23,20250223,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,845,10946.50,559.96,10386.54,7060.51,3326.03,32.02,222,19,46.79
2025-02-23,20250223,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,2350,33955.40,1695.18,32260.22,22832.16,9428.06,29.23,646,21,49.94
2025-02-23,20250223,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1352,20121.60,1293.12,18828.48,13405.72,5422.76,28.80,373,32,50.48
2025-02-23,20250223,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1399,17532.70,1114.09,16418.61,11530.69,4887.92,29.77,372,27,44.14
2025-02-23,20250223,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1456,16263.60,930.65,15332.95,10915.14,4417.81,28.81,439,32,34.93
2025-02-23,20250223,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1493,17577.10,1150.47,16426.63,11898.95,4527.68,27.56,475,27,34.58
2025-02-23,20250223,15,SuperChampion Raanana,Raanana,Central,Supermarket,1113,11821.90,676.81,11145.09,7892.14,3252.95,29.19,289,21,38.56
2025-02-23,20250223,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,3378,38421.20,1810.56,36610.64,25526.36,11084.28,30.28,1052,29,34.80
2025-02-23,20250223,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2084,27198.80,1449.81,25748.99,18353.95,7395.04,28.72,502,23,51.29
2025-02-23,20250223,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1434,20687.40,1077.31,19610.09,13911.45,5698.64,29.06,424,30,46.25
2025-02-23,20250223,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2580,35977.60,1839.95,34137.65,24014.62,10123.03,29.65,754,26,45.28
2025-02-23,20250223,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2777,44140.80,2613.92,41526.88,28771.34,12755.54,30.72,756,23,54.93
2025-02-23,20250223,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1232,14952.40,764.68,14187.72,9591.31,4596.41,32.40,338,23,41.98
2025-02-23,20250223,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,802,10527.80,649.15,9878.65,7081.08,2797.57,28.32,207,20,47.72
2025-02-23,20250223,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1289,16865.20,1000.26,15864.94,11274.20,4590.74,28.94,390,28,40.68
2025-02-23,20250223,24,SuperChampion Afula,Afula,Northern,Supermarket,1374,14498.20,750.13,13748.07,9422.77,4325.30,31.46,385,26,35.71
2025-02-24,20250224,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,488,6041.40,380.66,5660.74,4003.84,1656.90,29.27,167,26,33.90
2025-02-24,20250224,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1227,13621.30,821.97,12799.33,9378.29,3421.04,26.73,329,29,38.90
2025-02-24,20250224,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2583,32672.30,2160.73,30511.57,21856.20,8655.37,28.37,809,24,37.72
2025-02-24,20250224,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1113,16598.30,1000.41,15597.89,10688.97,4908.92,31.47,343,28,45.47
2025-02-24,20250224,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,927,12821.90,627.78,12194.12,8474.94,3719.18,30.50,310,24,39.34
2025-02-24,20250224,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1046,15812.00,895.68,14916.32,10339.61,4576.71,30.68,314,27,47.50
2025-02-24,20250224,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2314,31630.40,2215.03,29415.37,21027.41,8387.96,28.52,736,27,39.97
2025-02-24,20250224,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1111,16933.50,1038.15,15895.35,11645.07,4250.28,26.74,302,25,52.63
2025-02-24,20250224,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,977,12583.30,679.66,11903.64,8397.30,3506.34,29.46,255,24,46.68
2025-02-24,20250224,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,2581,31107.40,1950.53,29156.87,20238.87,8918.00,30.59,595,25,49.00
2025-02-24,20250224,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,929,11888.40,569.11,11319.29,8095.94,3223.35,28.48,250,25,45.28
2025-02-24,20250224,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,991,10915.70,724.10,10191.60,7335.80,2855.80,28.02,279,24,36.53
2025-02-24,20250224,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,804,9801.50,562.93,9238.57,6638.99,2599.58,28.14,203,18,45.51
2025-02-24,20250224,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,833,10185.90,500.59,9685.31,6747.21,2938.10,30.34,248,21,39.05
2025-02-24,20250224,15,SuperChampion Raanana,Raanana,Central,Supermarket,1207,15809.30,1162.65,14646.65,10284.37,4362.28,29.78,347,29,42.21
2025-02-24,20250224,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2265,28290.10,1761.21,26528.89,18834.49,7694.40,29.00,608,25,43.63
2025-02-24,20250224,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2030,26418.60,1859.31,24559.29,17572.29,6987.00,28.45,564,25,43.54
2025-02-24,20250224,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1219,16928.60,993.28,15935.32,11000.34,4934.98,30.97,359,29,44.39
2025-02-24,20250224,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2910,34619.70,2026.28,32593.42,22940.29,9653.13,29.62,790,26,41.26
2025-02-24,20250224,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,1844,16004.70,881.29,15123.41,10741.78,4381.63,28.97,482,17,31.38
2025-02-24,20250224,21,SuperChampion Eilat,Eilat,Southern,Supermarket,888,13369.60,850.66,12518.94,8915.51,3603.43,28.78,265,26,47.24
2025-02-24,20250224,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,806,8438.40,579.16,7859.24,5616.93,2242.31,28.53,232,18,33.88
2025-02-24,20250224,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,981,13051.10,758.26,12292.84,8602.07,3690.77,30.02,296,23,41.53
2025-02-24,20250224,24,SuperChampion Afula,Afula,Northern,Supermarket,1310,17771.40,889.39,16882.01,11641.86,5240.15,31.04,369,31,45.75
2025-02-25,20250225,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,547,7812.40,476.33,7336.07,5255.04,2081.03,28.37,173,33,42.41
2025-02-25,20250225,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1033,15592.10,967.27,14624.83,10282.05,4342.78,29.69,300,26,48.75
2025-02-25,20250225,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,1876,25484.60,1886.65,23597.95,16986.16,6611.79,28.02,595,24,39.66
2025-02-25,20250225,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1224,14607.30,884.10,13723.20,9304.46,4418.74,32.20,339,27,40.48
2025-02-25,20250225,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1070,14267.80,796.52,13471.28,9468.12,4003.16,29.72,336,24,40.09
2025-02-25,20250225,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1089,13353.90,792.39,12561.51,8716.22,3845.29,30.61,309,30,40.65
2025-02-25,20250225,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2901,36442.50,2683.83,33758.67,24404.39,9354.28,27.71,718,29,47.02
2025-02-25,20250225,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1198,13571.20,650.03,12921.17,9026.25,3894.92,30.14,342,30,37.78
2025-02-25,20250225,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1232,14887.70,796.19,14091.51,9828.91,4262.60,30.25,320,26,44.04
2025-02-25,20250225,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,3061,36468.30,2066.36,34401.94,24075.46,10326.48,30.02,833,28,41.30
2025-02-25,20250225,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1123,14281.90,567.23,13714.67,9490.86,4223.81,30.80,295,29,46.49
2025-02-25,20250225,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1195,16218.50,940.86,15277.64,10763.86,4513.78,29.55,358,27,42.67
2025-02-25,20250225,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1439,17838.30,978.84,16859.46,12033.81,4825.65,28.62,420,34,40.14
2025-02-25,20250225,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1175,16165.10,993.41,15171.69,10807.08,4364.61,28.77,301,25,50.40
2025-02-25,20250225,15,SuperChampion Raanana,Raanana,Central,Supermarket,1384,15047.50,1099.96,13947.54,10026.92,3920.62,28.11,380,30,36.70
2025-02-25,20250225,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2691,32521.10,1732.72,30788.38,21843.80,8944.58,29.05,709,28,43.43
2025-02-25,20250225,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2762,36880.20,2334.63,34545.57,24294.56,10251.01,29.67,690,28,50.07
2025-02-25,20250225,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,709,8703.30,563.32,8139.98,5968.32,2171.66,26.68,191,20,42.62
2025-02-25,20250225,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2857,38121.50,2198.97,35922.53,25524.90,10397.63,28.94,695,33,51.69
2025-02-25,20250225,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2415,38303.10,2086.29,36216.81,25477.81,10739.00,29.65,692,28,52.34
2025-02-25,20250225,21,SuperChampion Eilat,Eilat,Southern,Supermarket,797,9834.30,739.11,9095.19,6415.81,2679.38,29.46,243,20,37.43
2025-02-25,20250225,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,951,14544.10,846.27,13697.83,9314.11,4383.72,32.00,228,25,60.08
2025-02-25,20250225,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1078,11960.90,601.06,11359.84,7929.87,3429.97,30.19,329,24,34.53
2025-02-25,20250225,24,SuperChampion Afula,Afula,Northern,Supermarket,939,12942.70,822.53,12120.17,8517.57,3602.60,29.72,248,24,48.87
2025-02-26,20250226,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,640,7718.10,443.10,7275.00,5251.06,2023.94,27.82,179,31,40.64
2025-02-26,20250226,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1210,14482.40,952.29,13530.11,9682.99,3847.12,28.43,365,30,37.07
2025-02-26,20250226,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2217,29412.10,1682.40,27729.70,19584.66,8145.04,29.37,595,23,46.60
2025-02-26,20250226,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1127,14152.20,762.24,13389.96,9461.45,3928.51,29.34,324,28,41.33
2025-02-26,20250226,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1202,12730.00,752.21,11977.79,8470.62,3507.17,29.28,343,29,34.92
2025-02-26,20250226,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1474,18555.40,1133.66,17421.74,12146.02,5275.72,30.28,391,36,44.56
2025-02-26,20250226,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,1823,22198.40,1603.93,20594.47,14996.58,5597.89,27.18,563,21,36.58
2025-02-26,20250226,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1130,15691.90,833.12,14858.78,10575.09,4283.69,28.83,323,27,46.00
2025-02-26,20250226,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1398,19611.90,1110.79,18501.11,12752.63,5748.48,31.07,373,33,49.60
2025-02-26,20250226,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,2472,29227.60,1498.86,27728.74,19093.11,8635.63,31.14,688,25,40.30
2025-02-26,20250226,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,909,10114.10,620.58,9493.52,6545.70,2947.82,31.05,248,22,38.28
2025-02-26,20250226,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1073,13059.90,878.69,12181.21,8833.93,3347.28,27.48,324,25,37.60
2025-02-26,20250226,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1056,14674.10,803.82,13870.28,9581.88,4288.40,30.92,284,24,48.84
2025-02-26,20250226,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1020,13630.20,980.85,12649.35,9022.51,3626.84,28.67,328,25,38.57
2025-02-26,20250226,15,SuperChampion Raanana,Raanana,Central,Supermarket,1044,12082.20,662.94,11419.26,8091.60,3327.66,29.14,295,25,38.71
2025-02-26,20250226,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2393,32468.30,1803.99,30664.31,21664.18,9000.13,29.35,804,27,38.14
2025-02-26,20250226,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2809,35207.70,1925.54,33282.16,23395.89,9886.27,29.70,858,29,38.79
2025-02-26,20250226,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1166,15317.00,865.06,14451.94,10041.93,4410.01,30.52,339,30,42.63
2025-02-26,20250226,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2293,36417.50,1688.05,34729.45,23763.74,10965.71,31.57,728,27,47.71
2025-02-26,20250226,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2679,32322.80,2185.21,30137.59,21029.01,9108.58,30.22,778,24,38.74
2025-02-26,20250226,21,SuperChampion Eilat,Eilat,Southern,Supermarket,783,11283.70,577.01,10706.69,7509.47,3197.22,29.86,211,23,50.74
2025-02-26,20250226,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1326,18047.40,999.22,17048.18,11888.87,5159.31,30.26,403,28,42.30
2025-02-26,20250226,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,823,12356.60,747.27,11609.33,8047.86,3561.47,30.68,230,21,50.48
2025-02-26,20250226,24,SuperChampion Afula,Afula,Northern,Supermarket,939,12269.20,925.88,11343.32,8004.55,3338.77,29.43,266,23,42.64
2025-02-27,20250227,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,523,6636.30,318.06,6318.24,4478.27,1839.97,29.12,169,31,37.39
2025-02-27,20250227,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1228,15100.40,932.61,14167.79,9848.64,4319.15,30.49,361,29,39.25
2025-02-27,20250227,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2730,36214.90,2404.66,33810.24,23293.82,10516.42,31.10,847,27,39.92
2025-02-27,20250227,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1110,16806.80,936.01,15870.79,11058.44,4812.35,30.32,294,29,53.98
2025-02-27,20250227,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1137,14074.10,826.69,13247.41,9381.07,3866.34,29.19,314,27,42.19
2025-02-27,20250227,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1105,15298.40,635.93,14662.47,10088.74,4573.73,31.19,358,27,40.96
2025-02-27,20250227,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,1633,18134.30,1238.75,16895.55,12242.15,4653.40,27.54,505,20,33.46
2025-02-27,20250227,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1101,13873.70,850.40,13023.30,9226.80,3796.50,29.15,300,27,43.41
2025-02-27,20250227,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,946,10918.40,733.07,10185.33,7160.72,3024.61,29.70,262,25,38.88
2025-02-27,20250227,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,3172,37768.20,2433.58,35334.62,24962.40,10372.22,29.35,966,34,36.58
2025-02-27,20250227,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1195,15452.50,1143.56,14308.94,10562.27,3746.67,26.18,361,31,39.64
2025-02-27,20250227,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1256,17641.80,1104.05,16537.75,11641.14,4896.61,29.61,385,26,42.96
2025-02-27,20250227,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1299,15716.00,885.36,14830.64,10324.77,4505.87,30.38,418,31,35.48
2025-02-27,20250227,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1062,12416.40,781.44,11634.96,8283.15,3351.81,28.81,280,25,41.55
2025-02-27,20250227,15,SuperChampion Raanana,Raanana,Central,Supermarket,1020,11171.90,622.27,10549.63,7619.08,2930.55,27.78,293,24,36.01
2025-02-27,20250227,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,3071,32481.70,1792.84,30688.86,21625.16,9063.70,29.53,888,31,34.56
2025-02-27,20250227,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2662,35490.40,2310.59,33179.81,24303.75,8876.06,26.75,725,29,45.77
2025-02-27,20250227,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,906,10442.50,718.39,9724.11,7179.29,2544.82,26.17,274,21,35.49
2025-02-27,20250227,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,3092,38575.40,2032.31,36543.09,25787.12,10755.97,29.43,838,30,43.61
